|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:51:25.253|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:51:25.281|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:51:25.371|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:56:45.250|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:56:45.283|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:56:45.309|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:56:45.404|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:58:10.479|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:58:10.513|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:58:10.538|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:58:10.631|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:59:27.867|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:59:27.901|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:59:27.926|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 13:59:28.016|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:04:05.032|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:04:05.088|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:04:05.113|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:04:05.201|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:05:27.304|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:05:27.326|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:05:27.351|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:05:27.438|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:07:15.380|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:07:15.412|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:07:15.437|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:07:15.527|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:09:33.675|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:09:33.708|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:09:33.733|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:09:33.819|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:10:19.447|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:10:19.481|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:10:19.508|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:10:19.600|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:10:49.778|Trace|WebApiApplication|Application_Start|Entering||WebApiApplication
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:10:49.811|Trace|WebApiConfig|Register|Entering||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:10:49.847|Trace|WebApiConfig|Register|Leaving||WebApiConfig
|DESKTOP-03MPUML|DESKTOP-03MPUML\ronen|2019/01/20 14:10:50.553|Trace|WebApiApplication|Application_Start|Leaving||WebApiApplication
